State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Cost Price,Selling Price,Rainfal (cm),Temp,Sunshine,Relative Humidity
Uttar Pradesh,BUDAUN,2009,Rabi       ,Maize,1,3,541,877,11.62924637,24.60892473,,
Uttar Pradesh,BUDAUN,2010,Kharif     ,Maize,12315,23632,960,972,13.09461841,25.67087627,,
Uttar Pradesh,BUDAUN,2011,Kharif     ,Maize,11044,21911,714,954,8.467906221,20.93854129,,
Uttar Pradesh,BUDAUN,2012,Kharif     ,Maize,8783,18673,891,1194,23.7128287,27.21899036,,
Uttar Pradesh,BUDAUN,2013,Kharif     ,Maize,9341,20391,1140,1423,12.83832047,26.83274678,,
Uttar Pradesh,BUDAUN,2014,Kharif     ,Maize,7829,17005,1320,1236,10.08999987,27.28478871,,
Uttar Pradesh,BUDAUN,2014,Rabi       ,Maize,4,10,1305,1446,14.94171232,27.45071061,,
Uttar Pradesh,BULANDSHAHR,2009,Kharif     ,Maize,48794,92855,548,863.75,6.954278289,18.36713391,,
Uttar Pradesh,BULANDSHAHR,2010,Kharif     ,Maize,49867,104023,981,977,8.217340916,18.29265829,,
Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,Maize,50608,111439,724,925,6.599867067,24.39580326,,
Uttar Pradesh,BULANDSHAHR,2011,Rabi       ,Maize,34,81,740,997,0.178922405,25.63663972,,
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,Maize,44122,104613,904,1175,11.81928517,21.43744034,,
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,Maize,41547,99380,1125,1398,29.72451605,24.05916378,,
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,Maize,37867,89290,1300,1459,13.6613653,22.51316507,,
Uttar Pradesh,CHANDAULI,2009,Kharif     ,Maize,93,136,547,863.75,14.99992469,18.44593475,,
Uttar Pradesh,CHANDAULI,2010,Kharif     ,Maize,62,91,976,979,18.44078837,27.14841421,,
Uttar Pradesh,CHANDAULI,2010,Rabi       ,Maize,11,33,971,970,16.78943209,24.58993072,,
Uttar Pradesh,CHANDAULI,2011,Kharif     ,Maize,96,140,722,963,17.32945702,20.43500845,,
Uttar Pradesh,CHANDAULI,2011,Rabi       ,Maize,15,36,729,858,9.33336561,19.65618681,,
Uttar Pradesh,CHANDAULI,2012,Kharif     ,Maize,52,93,875,904,27.47314728,22.72179047,,
Uttar Pradesh,CHANDAULI,2012,Rabi       ,Maize,14,44,882,1043,5.085298876,24.84050347,,
Uttar Pradesh,CHANDAULI,2013,Kharif     ,Maize,51,81,1142,1470,2.359545127,24.26760548,,
Uttar Pradesh,CHANDAULI,2013,Rabi       ,Maize,38,135,1144,1493,28.84165815,21.20193389,,
Uttar Pradesh,CHANDAULI,2014,Kharif     ,Maize,10,16,1309,1328,20.96421011,21.09824561,,
Uttar Pradesh,CHANDAULI,2014,Rabi       ,Maize,40,96,1300,1389,2.333239987,25.16836811,,
Uttar Pradesh,CHITRAKOOT,2009,Kharif     ,Maize,21,30,543,863.75,10.63832622,26.12350657,,
Uttar Pradesh,CHITRAKOOT,2009,Rabi       ,Maize,5,15,540,892,13.77198781,23.94103673,,
Uttar Pradesh,CHITRAKOOT,2010,Kharif     ,Maize,15,22,968,994,11.462057,18.09013806,,
Uttar Pradesh,CHITRAKOOT,2011,Kharif     ,Maize,13,14,730,922,19.15260703,25.26786539,,
Uttar Pradesh,CHITRAKOOT,2012,Kharif     ,Maize,73,135,897,1178,6.117011969,21.58756919,,
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,Maize,16,29,1135,1355,10.47934336,21.43476504,,
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,Maize,14,25,1318,1452,1.895333532,24.08431889,,
Uttar Pradesh,DEORIA,2009,Kharif     ,Maize,3379,3372,541,863.75,3.555891736,25.46933259,,
Uttar Pradesh,DEORIA,2009,Rabi       ,Maize,1206,3684,544,891,16.29401199,20.50639902,,
Uttar Pradesh,DEORIA,2010,Kharif     ,Maize,5401,6940,962,1002,24.75069213,19.01353583,,
Uttar Pradesh,DEORIA,2010,Rabi       ,Maize,973,2923,987,981,21.1383075,23.34827655,,
Uttar Pradesh,DEORIA,2011,Kharif     ,Maize,5374,10130,738,929,25.01647716,24.90994056,,
Uttar Pradesh,DEORIA,2011,Rabi       ,Maize,878,2356,729,991,25.32408977,23.56043476,,
Uttar Pradesh,DEORIA,2012,Kharif     ,Maize,5413,12250,885,1021,19.26472589,26.20838613,,
Uttar Pradesh,DEORIA,2012,Rabi       ,Maize,794,2486,877,917,4.01411732,22.9262738,,
Uttar Pradesh,DEORIA,2013,Kharif     ,Maize,5111,10754,1133,1389,24.22600536,24.67524548,,
Uttar Pradesh,DEORIA,2013,Rabi       ,Maize,1874,6658,1125,1459,17.61395693,24.4501133,,
Uttar Pradesh,DEORIA,2014,Kharif     ,Maize,5314,11053,1300,1290,21.63181654,22.61203456,,
Uttar Pradesh,DEORIA,2014,Rabi       ,Maize,1626,5894,1307,1395,9.723142706,27.3505846,,
Uttar Pradesh,ETAH,2009,Kharif     ,Maize,17214,35306,542,863.75,10.55099507,27.7483005,,
Uttar Pradesh,ETAH,2010,Kharif     ,Maize,19202,36369,978,1009,6.340116841,18.0601664,,
Uttar Pradesh,ETAH,2011,Kharif     ,Maize,23476,59066,724,919,22.99496366,23.94462587,,
Uttar Pradesh,ETAH,2011,Rabi       ,Maize,6,14,739,868,22.49955647,25.05407787,,
Uttar Pradesh,ETAH,2012,Kharif     ,Maize,23785,66313,903,1103,9.589614077,27.29624,,
Uttar Pradesh,ETAH,2013,Kharif     ,Maize,26032,75259,1144,1382,12.78967259,18.07091142,,
Uttar Pradesh,ETAH,2014,Kharif     ,Maize,20898,66393,1303,1279,16.21059628,27.53839225,,
Uttar Pradesh,ETAWAH,2009,Kharif     ,Maize,4214,8651,550,863.75,10.48835806,18.90288277,,
Uttar Pradesh,ETAWAH,2010,Kharif     ,Maize,4711,9022,967,972,4.18926202,26.87856835,,
Uttar Pradesh,ETAWAH,2011,Kharif     ,Maize,4173,8167,739,901,5.857338827,23.64885269,,
Uttar Pradesh,ETAWAH,2011,Rabi       ,Maize,76,181,704,858,5.878773894,27.68762085,,
Uttar Pradesh,ETAWAH,2012,Kharif     ,Maize,4658,12511,904,1149,21.01786012,22.64695033,,
Uttar Pradesh,ETAWAH,2013,Kharif     ,Maize,4559,12679,1121,1545,18.68812404,19.68314691,,
Uttar Pradesh,ETAWAH,2013,Rabi       ,Maize,2,7,1145,1362,9.113697275,18.68133223,,
Uttar Pradesh,ETAWAH,2014,Kharif     ,Maize,4787,12767,1314,1281,14.31768564,25.74300984,,
Uttar Pradesh,ETAWAH,2014,Rabi       ,Maize,2,5,1312,1294,17.29131645,27.31321172,,
Uttar Pradesh,FAIZABAD,2009,Kharif     ,Maize,1423,1357,550,863.75,11.79603587,20.4650761,,
Uttar Pradesh,FAIZABAD,2009,Rabi       ,Maize,74,226,542,878,11.19110835,18.87584088,,
Uttar Pradesh,FAIZABAD,2010,Kharif     ,Maize,1375,1300,975,1002,7.721423639,26.82858674,,
Uttar Pradesh,FAIZABAD,2010,Rabi       ,Maize,98,295,989,968,1.094868637,22.71973239,,
Uttar Pradesh,FAIZABAD,2011,Kharif     ,Maize,1339,1332,714,929,23.08902835,20.15728952,,
Uttar Pradesh,FAIZABAD,2011,Rabi       ,Maize,61,145,717,917,20.46251762,18.48432218,,
Uttar Pradesh,FAIZABAD,2012,Kharif     ,Maize,1707,1781,906,917,0.963280938,26.94898319,,
Uttar Pradesh,FAIZABAD,2013,Kharif     ,Maize,1452,966,1135,1442,27.12738721,23.02424897,,
Uttar Pradesh,FAIZABAD,2013,Rabi       ,Maize,61,217,1123,1516,19.55948949,21.91533305,,
Uttar Pradesh,FAIZABAD,2014,Kharif     ,Maize,1457,1059,1301,1364,9.598307861,21.44148569,,
Uttar Pradesh,FAIZABAD,2014,Rabi       ,Maize,87,208,1301,1495,14.38814619,19.91286805,,
Uttar Pradesh,FARRUKHABAD,2009,Kharif     ,Maize,31089,59038,544,863.75,16.47156377,25.06359852,,
Uttar Pradesh,FARRUKHABAD,2010,Kharif     ,Maize,33695,62336,1000,1008,10.82507223,22.7984293,,
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,Maize,31539,72161,737,964,23.93926044,19.12503017,,
Uttar Pradesh,FARRUKHABAD,2011,Rabi       ,Maize,86,205,706,850,0.935092909,23.09399101,,
Uttar Pradesh,FARRUKHABAD,2012,Kharif     ,Maize,30334,83813,902,1107,10.34989884,21.22035568,,
Uttar Pradesh,FARRUKHABAD,2013,Kharif     ,Maize,36352,85791,1117,1419,27.51562399,22.87884586,,
Uttar Pradesh,FARRUKHABAD,2014,Kharif     ,Maize,26921,51850,1316,1355,22.01038095,25.05499737,,
Uttar Pradesh,FATEHPUR,2009,Kharif     ,Maize,382,556,549,863.75,12.78687129,27.03330068,,
Uttar Pradesh,FATEHPUR,2010,Kharif     ,Maize,288,507,971,971,10.79870972,25.39266703,,
Uttar Pradesh,FATEHPUR,2010,Rabi       ,Maize,1,3,973,972,15.87085703,19.95072443,,
Uttar Pradesh,FATEHPUR,2011,Kharif     ,Maize,251,251,722,898,14.74107911,21.33759635,,
Uttar Pradesh,FATEHPUR,2011,Rabi       ,Maize,8,19,727,882,4.755528717,25.88204327,,
Uttar Pradesh,FATEHPUR,2012,Kharif     ,Maize,297,339,891,997,22.49962401,23.19824797,,
Uttar Pradesh,FATEHPUR,2013,Kharif     ,Maize,230,249,1121,1450,27.76739334,22.26322538,,
Uttar Pradesh,FATEHPUR,2013,Rabi       ,Maize,15,53,1123,1354,11.36279784,22.39701526,,
Uttar Pradesh,FATEHPUR,2014,Kharif     ,Maize,227,404,1314,1314,8.15906,25.51659632,,
Uttar Pradesh,FATEHPUR,2014,Rabi       ,Maize,49,117,1311,1465,13.25545477,27.85421265,,
Uttar Pradesh,FIROZABAD,2009,Kharif     ,Maize,8608,21589,550,863.75,11.61605163,20.45712923,,
Uttar Pradesh,FIROZABAD,2009,Rabi       ,Maize,1,3,547,874,14.41081421,25.57795737,,
Uttar Pradesh,FIROZABAD,2010,Kharif     ,Maize,6475,15929,997,979,18.79553369,26.91264788,,
Uttar Pradesh,FIROZABAD,2011,Kharif     ,Maize,7624,21889,737,907,23.56329987,19.50152029,,
Uttar Pradesh,FIROZABAD,2012,Kharif     ,Maize,8054,21335,875,1182,21.17492778,26.98054272,,
Uttar Pradesh,FIROZABAD,2013,Kharif     ,Maize,7071,22323,1122,1301,4.299966552,18.21010145,,
Uttar Pradesh,FIROZABAD,2013,Rabi       ,Maize,16,57,1144,1507,1.995578797,21.00745106,,
Uttar Pradesh,FIROZABAD,2014,Kharif     ,Maize,9398,25572,1302,1458,10.55114637,21.27936316,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2009,Kharif     ,Maize,1046,1991,543,863.75,14.11622567,24.98106088,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2010,Kharif     ,Maize,820,1604,979,1005,6.486585139,27.72067347,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,Maize,1043,2253,738,920,5.352609821,19.05195112,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Kharif     ,Maize,739,1752,894,1023,15.18918284,27.89034836,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Kharif     ,Maize,572,1368,1128,1455,23.75644659,25.30704599,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2014,Kharif     ,Maize,213,362,1300,1440,9.26415265,22.11921649,,
Uttar Pradesh,GHAZIABAD,2009,Kharif     ,Maize,2049,3899,547,863.75,5.927857847,18.22651291,,
Uttar Pradesh,GHAZIABAD,2009,Rabi       ,Maize,2,6,548,897,13.24582866,27.81776642,,
Uttar Pradesh,GHAZIABAD,2010,Kharif     ,Maize,1747,4465,974,981,16.5518874,25.70941134,,
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,Maize,1490,3285,727,898,20.37793337,19.42768156,,
Uttar Pradesh,GHAZIABAD,2012,Kharif     ,Maize,120,284,899,986,1.417412219,21.30443094,,
Uttar Pradesh,GHAZIABAD,2013,Kharif     ,Maize,64,153,1119,1320,4.198770706,20.89716503,,
Uttar Pradesh,GHAZIABAD,2014,Kharif     ,Maize,104,245,1308,1460,1.743299927,19.08478426,,
Uttar Pradesh,GHAZIPUR,2009,Kharif     ,Maize,675,987,547,863.75,16.01490342,20.2319852,,
Uttar Pradesh,GHAZIPUR,2010,Kharif     ,Maize,675,993,998,1003,9.062878923,23.99081327,,
Uttar Pradesh,GHAZIPUR,2010,Rabi       ,Maize,120,361,997,979,3.922039211,21.96131311,,
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,Maize,586,855,706,960,5.637212132,18.35811942,,
Uttar Pradesh,GHAZIPUR,2011,Rabi       ,Maize,19,45,710,990,16.51946306,26.04255231,,
Uttar Pradesh,GHAZIPUR,2012,Kharif     ,Maize,587,1045,904,1132,3.984581198,19.18246614,,
Uttar Pradesh,GHAZIPUR,2013,Kharif     ,Maize,593,939,1120,1348,2.17587646,20.16205913,,
Uttar Pradesh,GHAZIPUR,2013,Rabi       ,Maize,169,601,1137,1482,27.00419981,26.3109678,,
Uttar Pradesh,GHAZIPUR,2014,Kharif     ,Maize,627,996,1300,1472,7.869151695,21.39100754,,
Uttar Pradesh,GHAZIPUR,2014,Rabi       ,Maize,74,177,1314,1318,11.89345623,24.34167244,,
Uttar Pradesh,GONDA,2009,Kharif     ,Maize,50170,49819,541,863.75,2.593712307,20.81283606,,
Uttar Pradesh,GONDA,2009,Rabi       ,Maize,421,1286,544,884,6.363909153,25.01621009,,
Uttar Pradesh,GONDA,2010,Kharif     ,Maize,50460,48946,992,998,22.73439016,22.36725896,,
Uttar Pradesh,GONDA,2010,Rabi       ,Maize,1570,4716,987,979,26.51848417,21.61326412,,
Uttar Pradesh,GONDA,2011,Kharif     ,Maize,52673,56729,719,992,6.904097205,26.65529784,,
Uttar Pradesh,GONDA,2011,Rabi       ,Maize,612,1367,702,857,4.993483021,26.54639541,,
Uttar Pradesh,GONDA,2012,Kharif     ,Maize,47026,53045,870,1137,3.749257302,26.24107286,,
Uttar Pradesh,GONDA,2012,Rabi       ,Maize,196,614,884,981,29.48194621,20.37914199,,
Uttar Pradesh,GONDA,2013,Kharif     ,Maize,45958,51933,1138,1394,19.85561066,23.7923675,,
Uttar Pradesh,GONDA,2013,Rabi       ,Maize,256,910,1123,1548,9.125815973,25.98632151,,
Uttar Pradesh,GONDA,2014,Kharif     ,Maize,43274,50155,1313,1445,2.786002758,20.69915665,,
Uttar Pradesh,GONDA,2014,Rabi       ,Maize,237,567,1318,1362,10.57925337,26.67729196,,
Uttar Pradesh,GORAKHPUR,2009,Kharif     ,Maize,1991,1995,541,863.75,9.35685027,18.11009876,,
Uttar Pradesh,GORAKHPUR,2009,Rabi       ,Maize,16,49,550,892,14.07594612,18.08278163,,
Uttar Pradesh,GORAKHPUR,2010,Kharif     ,Maize,2896,1182,982,985,16.94332184,25.97813944,,
Uttar Pradesh,GORAKHPUR,2010,Rabi       ,Maize,15,45,963,972,7.160711932,24.98631211,,
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,Maize,2576,2764,735,964,0.286904959,18.38271302,,
Uttar Pradesh,GORAKHPUR,2011,Rabi       ,Maize,88,236,708,958,6.347667262,23.29912792,,
Uttar Pradesh,GORAKHPUR,2012,Kharif     ,Maize,2445,3205,881,1055,26.82405027,26.68405921,,
Uttar Pradesh,GORAKHPUR,2012,Rabi       ,Maize,9,28,892,1103,15.84253613,20.40710073,,
Uttar Pradesh,GORAKHPUR,2013,Kharif     ,Maize,2588,2459,1130,1546,9.422171896,27.211917,,
Uttar Pradesh,GORAKHPUR,2013,Rabi       ,Maize,12,43,1131,1535,0.535576855,19.09601833,,
Uttar Pradesh,GORAKHPUR,2014,Kharif     ,Maize,2600,4022,1309,1500,14.49569444,27.15128217,,
Uttar Pradesh,GORAKHPUR,2014,Rabi       ,Maize,33,119,1313,1252,9.283883766,19.24081487,,
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,Maize,1,1,978,996,27.1757574,20.8230959,,
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,Maize,6,7,726,887,22.38119631,18.35730699,,
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,Maize,1,2,1126,1540,20.4077963,20.76983898,,
Uttar Pradesh,HAMIRPUR,2013,Rabi       ,Maize,154,547,1124,1501,14.50814549,21.59115726,,
Uttar Pradesh,HAPUR,2012,Kharif     ,Maize,1255,2976,898,1122,27.50611109,25.00720581,,
Uttar Pradesh,HAPUR,2013,Kharif     ,Maize,1352,3234,1136,1506,18.49731598,25.98384888,,
Uttar Pradesh,HAPUR,2014,Kharif     ,Maize,659,1551,1303,1448,11.64116839,18.34971117,,
Uttar Pradesh,HARDOI,2009,Kharif     ,Maize,37110,52436,544,863.75,19.10149398,24.1793269,,
Uttar Pradesh,HARDOI,2010,Kharif     ,Maize,41051,46036,968,988,19.04697811,23.90174657,,
Uttar Pradesh,HARDOI,2011,Kharif     ,Maize,39781,53346,729,883,7.627213215,24.41050227,,
Uttar Pradesh,HARDOI,2011,Rabi       ,Maize,121,289,717,940,9.576566619,21.58578197,,
Uttar Pradesh,HARDOI,2012,Kharif     ,Maize,36598,70122,887,1169,23.60521987,22.55515518,,
Uttar Pradesh,HARDOI,2013,Kharif     ,Maize,42656,81729,1137,1355,29.51403425,24.5018237,,
Uttar Pradesh,HARDOI,2013,Rabi       ,Maize,137,487,1143,1486,26.47901244,24.96571583,,
Uttar Pradesh,HARDOI,2014,Kharif     ,Maize,32000,54048,1309,1484,8.983590124,21.63375285,,
Uttar Pradesh,HARDOI,2014,Rabi       ,Maize,79,189,1301,1403,17.58997851,20.06448912,,
Uttar Pradesh,HATHRAS,2009,Kharif     ,Maize,3447,7170,543,863.75,6.181644298,22.00458903,,
Uttar Pradesh,HATHRAS,2010,Kharif     ,Maize,2804,5860,973,977,13.69050909,19.84306645,,
Uttar Pradesh,HATHRAS,2011,Kharif     ,Maize,3433,7539,733,967,23.1620857,19.16021086,,
Uttar Pradesh,HATHRAS,2012,Kharif     ,Maize,3022,6500,882,987,23.29091034,27.89824357,,
Uttar Pradesh,HATHRAS,2013,Kharif     ,Maize,2827,5677,1120,1303,20.4536555,22.89411726,,
Uttar Pradesh,HATHRAS,2014,Kharif     ,Maize,3042,6516,1306,1354,19.35868595,22.15285701,,
Uttar Pradesh,JALAUN,2009,Kharif     ,Maize,1,2,549,863.75,19.49007498,27.94535033,,
Uttar Pradesh,JALAUN,2010,Kharif     ,Maize,56,107,994,973,21.16858944,26.48534373,,
Uttar Pradesh,JALAUN,2010,Rabi       ,Maize,14,42,999,990,20.13975816,19.96178701,,
Uttar Pradesh,JALAUN,2011,Kharif     ,Maize,4,5,714,921,24.96232117,21.88182448,,
Uttar Pradesh,JALAUN,2011,Rabi       ,Maize,2,5,709,922,4.596913072,20.72299519,,
Uttar Pradesh,JALAUN,2012,Kharif     ,Maize,21,22,881,975,22.48569802,26.36249611,,
Uttar Pradesh,JALAUN,2012,Rabi       ,Maize,2,6,888,1040,18.37640539,27.9603108,,
Uttar Pradesh,JALAUN,2013,Kharif     ,Maize,22,13,1130,1337,11.47039268,21.31577971,,
Uttar Pradesh,JALAUN,2013,Rabi       ,Maize,212,753,1119,1418,16.48697205,27.91707091,,
Uttar Pradesh,JALAUN,2014,Kharif     ,Maize,3,3,1302,1408,18.71531122,27.86040059,,
Uttar Pradesh,JAUNPUR,2009,Kharif     ,Maize,42773,62534,541,863.75,8.458986277,21.53937876,,
Uttar Pradesh,JAUNPUR,2010,Kharif     ,Maize,43183,63479,971,997,26.43700158,24.5535761,,
Uttar Pradesh,JAUNPUR,2011,Kharif     ,Maize,51370,74897,738,901,18.08493552,19.17206988,,
Uttar Pradesh,JAUNPUR,2011,Rabi       ,Maize,94,224,712,890,14.72049522,18.32187133,,
Uttar Pradesh,JAUNPUR,2012,Kharif     ,Maize,44245,78181,907,1057,18.31479846,22.34058636,,
Uttar Pradesh,JAUNPUR,2013,Kharif     ,Maize,43857,69119,1123,1431,2.73961795,19.79606021,,
Uttar Pradesh,JAUNPUR,2013,Rabi       ,Maize,64,227,1127,1398,24.57481842,24.20536589,,
Uttar Pradesh,JAUNPUR,2014,Kharif     ,Maize,45029,71506,1316,1262,3.203042998,19.60250127,,
Uttar Pradesh,JAUNPUR,2014,Rabi       ,Maize,35,84,1319,1338,9.490173958,27.32170541,,
Uttar Pradesh,JHANSI,2009,Kharif     ,Maize,2372,723,541,863.75,4.910444079,18.22508537,,
Uttar Pradesh,JHANSI,2010,Kharif     ,Maize,2043,1612,984,989,23.2831667,24.28795971,,
Uttar Pradesh,JHANSI,2011,Kharif     ,Maize,2594,2223,711,916,18.26482924,26.86825901,,
Uttar Pradesh,JHANSI,2011,Rabi       ,Maize,60,143,723,863,3.775867115,18.53464092,,
Uttar Pradesh,JHANSI,2012,Kharif     ,Maize,1219,1256,898,1123,3.6117439,26.78356556,,
Uttar Pradesh,JHANSI,2013,Kharif     ,Maize,912,857,1130,1362,17.11544462,27.70848363,,
Uttar Pradesh,JHANSI,2013,Rabi       ,Maize,415,1475,1123,1349,11.85369691,21.87566061,,
Uttar Pradesh,JHANSI,2014,Kharif     ,Maize,1152,772,1307,1226,3.492602274,26.59351195,,
Uttar Pradesh,KANNAUJ,2009,Kharif     ,Maize,37164,54148,540,863.75,8.283354758,20.15643265,,
Uttar Pradesh,KANNAUJ,2009,Rabi       ,Maize,4,12,541,887,2.678784472,19.23254521,,
Uttar Pradesh,KANNAUJ,2010,Kharif     ,Maize,37712,77574,1000,974,11.07231035,27.40621412,,
Uttar Pradesh,KANNAUJ,2011,Kharif     ,Maize,41368,97628,703,966,11.1370385,25.90132895,,
Uttar Pradesh,KANNAUJ,2011,Rabi       ,Maize,16,38,735,869,21.79207849,24.68889574,,
Uttar Pradesh,KANNAUJ,2012,Kharif     ,Maize,42936,92656,875,1047,19.13243458,27.3054009,,
Uttar Pradesh,KANNAUJ,2012,Rabi       ,Maize,39,122,888,1004,8.763284732,20.79866675,,
Uttar Pradesh,KANNAUJ,2013,Kharif     ,Maize,40094,87806,1137,1528,3.145946402,23.39606935,,
Uttar Pradesh,KANNAUJ,2013,Rabi       ,Maize,14,50,1133,1503,2.669297087,21.13777338,,
Uttar Pradesh,KANNAUJ,2014,Kharif     ,Maize,34990,62282,1312,1438,14.02738121,20.41382938,,
Uttar Pradesh,KANNAUJ,2014,Rabi       ,Maize,19,46,1315,1232,14.43595855,21.85445759,,
Uttar Pradesh,KANPUR DEHAT,2009,Kharif     ,Maize,11291,11573,547,863.75,4.997361895,25.04747471,,
Uttar Pradesh,KANPUR DEHAT,2010,Kharif     ,Maize,11763,14516,990,972,9.215632886,26.76606516,,
Uttar Pradesh,KANPUR DEHAT,2010,Rabi       ,Maize,5,15,983,971,0.039369096,20.35199672,,
Uttar Pradesh,KANPUR DEHAT,2011,Kharif     ,Maize,12963,19963,733,979,18.62514018,26.814753,,
Uttar Pradesh,KANPUR DEHAT,2011,Rabi       ,Maize,22,53,707,956,20.47596017,21.53685843,,
Uttar Pradesh,KANPUR DEHAT,2012,Kharif     ,Maize,12197,24138,905,1130,1.026518712,20.49819682,,
Uttar Pradesh,KANPUR DEHAT,2012,Rabi       ,Maize,3,9,885,1071,1.781655529,27.55726772,,
Uttar Pradesh,KANPUR DEHAT,2013,Kharif     ,Maize,13297,26315,1121,1427,8.825863252,26.84220018,,
Uttar Pradesh,KANPUR DEHAT,2013,Rabi       ,Maize,10,36,1124,1480,17.60135475,24.84186016,,
Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,Maize,11363,18238,1304,1232,12.54255505,23.58054651,,
Uttar Pradesh,KANPUR DEHAT,2014,Rabi       ,Maize,34,81,1311,1365,14.41562626,26.09584456,,
Uttar Pradesh,KANPUR NAGAR,2009,Kharif     ,Maize,17259,23783,544,863.75,19.82809024,20.42765474,,
Uttar Pradesh,KANPUR NAGAR,2009,Rabi       ,Maize,278,850,549,872,17.30787624,27.92101922,,
Uttar Pradesh,KANPUR NAGAR,2010,Kharif     ,Maize,20134,25006,981,1002,23.17663402,21.72096194,,
Uttar Pradesh,KANPUR NAGAR,2011,Kharif     ,Maize,19898,26982,728,941,6.236726073,26.58029017,,
Uttar Pradesh,KANPUR NAGAR,2011,Rabi       ,Maize,634,1512,727,902,14.3291575,18.41354285,,
Uttar Pradesh,KANPUR NAGAR,2012,Kharif     ,Maize,19538,28584,895,985,4.94269379,22.92710162,,
Uttar Pradesh,KANPUR NAGAR,2012,Rabi       ,Maize,5,16,886,1183,24.05116027,24.02047923,,
Uttar Pradesh,KANPUR NAGAR,2013,Kharif     ,Maize,20161,37056,1120,1520,16.50328523,26.90222934,,
Uttar Pradesh,KANPUR NAGAR,2013,Rabi       ,Maize,156,554,1133,1337,4.542709272,23.40720793,,
Uttar Pradesh,KANPUR NAGAR,2014,Kharif     ,Maize,17941,21206,1304,1462,10.66853777,21.36505853,,
Uttar Pradesh,KANPUR NAGAR,2014,Rabi       ,Maize,362,866,1305,1408,9.819113783,22.28554963,,
Uttar Pradesh,KASGANJ,2009,Kharif     ,Maize,28401,58904,542,863.75,1.361268349,23.26773652,,
Uttar Pradesh,KASGANJ,2010,Kharif     ,Maize,27677,52808,965,996,23.76062781,27.77082142,,
Uttar Pradesh,KASGANJ,2011,Kharif     ,Maize,30240,82162,731,976,16.6168173,23.58732985,,
Uttar Pradesh,KASGANJ,2011,Rabi       ,Maize,22,53,736,865,5.488319414,24.16439537,,
Uttar Pradesh,KASGANJ,2012,Kharif     ,Maize,31511,90500,879,945,15.54550899,22.37357162,,
Uttar Pradesh,KASGANJ,2013,Kharif     ,Maize,31168,91946,1126,1343,7.981006166,21.75316614,,
Uttar Pradesh,KASGANJ,2014,Kharif     ,Maize,29316,98912,1314,1385,11.52738927,20.10845987,,
Uttar Pradesh,KAUSHAMBI,2009,Kharif     ,Maize,115,167,548,863.75,9.070585434,19.51943717,,
Uttar Pradesh,KAUSHAMBI,2009,Rabi       ,Maize,12,37,543,875,10.05867581,18.63174031,,
Uttar Pradesh,KAUSHAMBI,2010,Kharif     ,Maize,76,134,980,1004,6.426825886,21.28799378,,
Uttar Pradesh,KAUSHAMBI,2011,Kharif     ,Maize,118,118,703,952,14.46126363,26.63434912,,
Uttar Pradesh,KAUSHAMBI,2011,Rabi       ,Maize,335,799,721,961,19.13489191,20.38624235,,
Uttar Pradesh,KAUSHAMBI,2012,Kharif     ,Maize,136,155,884,1103,2.768262388,26.26167195,,
Uttar Pradesh,KAUSHAMBI,2012,Rabi       ,Maize,7,22,879,1031,7.68162083,24.28775318,,
Uttar Pradesh,KAUSHAMBI,2013,Kharif     ,Maize,184,199,1139,1449,9.213874489,18.70356084,,
Uttar Pradesh,KAUSHAMBI,2013,Rabi       ,Maize,158,561,1135,1506,12.73862901,20.61076226,,
Uttar Pradesh,KAUSHAMBI,2014,Kharif     ,Maize,77,137,1310,1434,16.83226468,27.09080858,,
Uttar Pradesh,KAUSHAMBI,2014,Rabi       ,Maize,458,1096,1306,1313,5.03375625,27.17373651,,
Uttar Pradesh,KHERI,2009,Kharif     ,Maize,12606,10110,548,863.75,19.54380198,18.54027556,,
Uttar Pradesh,KHERI,2009,Rabi       ,Maize,4,12,549,896,19.27368489,19.53260833,,
Uttar Pradesh,KHERI,2010,Kharif     ,Maize,8843,6579,994,984,15.02435166,20.35317169,,
Uttar Pradesh,KHERI,2010,Rabi       ,Maize,3,9,974,970,15.72566757,27.88884054,,
